split_index,n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
0,150,3,auto,10,10,Train,0.678483143980071,3124.7892859874687,0.2203253828482726,17221963.616974242,4149.935375035886
0,150,3,auto,10,10,Test,0.6972715381092024,3097.923739623242,0.22119610956367905,15639852.49507517,3954.7253375013506
0,150,3,auto,15,2,Train,0.6787898085857706,3136.3161703856817,0.22100352305110457,17205537.210137133,4147.955786907224
0,150,3,auto,15,2,Test,0.6970504511210995,3111.3983833659945,0.22206716055475248,15651274.506275944,3956.1691705835765
0,150,3,auto,15,5,Train,0.6771121979282984,3140.1944809977767,0.22117718431253253,17295397.97222621,4158.773613966768
0,150,3,auto,15,5,Test,0.695606698017996,3112.5455452558567,0.2220610614990171,15725863.084537841,3965.58483512052
0,150,3,auto,15,10,Train,0.6785714865915569,3132.6981310219176,0.22093831746225343,17217231.568833217,4149.365200706395
0,150,3,auto,15,10,Test,0.6972641028484523,3106.180878293709,0.22196905718389098,15640236.622754041,3954.773902861457
0,150,3,sqrt,3,2,Train,0.6086295586966031,3429.4667404305824,0.27548399660708867,20963652.05956254,4578.608091938263
0,150,3,sqrt,3,2,Test,0.6281246428962128,3375.3914247035095,0.2768429799789584,19212186.707950354,4383.170850873868
0,150,3,sqrt,3,5,Train,0.5758367657440442,3591.1714486690034,0.2931898615265968,22720189.163461473,4766.5699578902095
0,150,3,sqrt,3,5,Test,0.5957345209010075,3508.1977474801497,0.29280624887872986,20885556.721256983,4570.071850776198
0,150,3,sqrt,3,10,Train,0.5825356205877672,3550.423658646254,0.28839038058331923,22361366.811743665,4728.780689749067
0,150,3,sqrt,3,10,Test,0.6012615392641352,3479.2976648876866,0.28873336914592534,20600014.518198222,4538.7238865344325
0,150,3,sqrt,5,2,Train,0.5589643291482319,3660.2379858555023,0.3011976116612804,23623956.67593296,4860.44819702185
0,150,3,sqrt,5,2,Test,0.577652830749256,3587.4922418196275,0.30184708661166254,21819710.59984756,4671.157308403085
0,150,3,sqrt,5,5,Train,0.5856775857854055,3533.1883803899686,0.2873709920897372,22193068.29393229,4710.951951987229
0,150,3,sqrt,5,5,Test,0.6042573389124251,3464.2779686331096,0.28756394071368213,20445242.600449197,4521.641582484087
0,150,3,sqrt,5,10,Train,0.5920466675908284,3514.928317359891,0.284238945183269,21851910.146006986,4674.602672528114
0,150,3,sqrt,5,10,Test,0.6111604715913733,3446.9129058063063,0.28460853535754277,20088606.240001433,4482.031485833341
0,150,3,sqrt,10,2,Train,0.5880340044192778,3518.289328130022,0.286996940733668,22066847.3657941,4697.536308086836
0,150,3,sqrt,10,2,Test,0.6079915868841048,3451.012615875216,0.2879327250557807,20252320.246560406,4500.257797788968
0,150,3,sqrt,10,5,Train,0.5832159718719521,3535.318049291957,0.2885917152383744,22324923.978829585,4724.925817283229
0,150,3,sqrt,10,5,Test,0.6021535306358385,3470.29418603084,0.289377451296956,20553931.591627043,4533.6444050704995
0,150,3,sqrt,10,10,Train,0.5899195728230884,3525.3680005567844,0.28634216500382503,21965847.403149124,4686.773666729505
0,150,3,sqrt,10,10,Test,0.6099049624080743,3452.340034341127,0.28642957744889164,20153469.577628706,4489.261584896642
0,150,3,sqrt,15,2,Train,0.5788885071202765,3554.1709498002915,0.2916368405997275,22556723.460292775,4749.391904264458
0,150,3,sqrt,15,2,Test,0.5969242062654785,3485.984233002648,0.2924824115359645,20824094.03783547,4563.342419524911
0,150,3,sqrt,15,5,Train,0.5974889489313968,3466.8308374014523,0.2809104200546822,21560395.814842973,4643.317328682477
0,150,3,sqrt,15,5,Test,0.6160613136507886,3405.126329250427,0.2820321781644787,19835414.166708484,4453.696685530851
0,150,3,sqrt,15,10,Train,0.5851637560116232,3530.279291437522,0.2866893739828094,22220591.44708495,4713.872234913134
0,150,3,sqrt,15,10,Test,0.6045187229960295,3469.0253809540277,0.2879560386585765,20431738.721472636,4520.148086232644
0,150,3,log2,3,2,Train,0.5868012419949271,3528.792793828004,0.2865412405238192,22132879.952338252,4704.559485471329
0,150,3,log2,3,2,Test,0.6070252755608316,3451.579886346458,0.28657902690369264,20302242.76281778,4505.801012341511
0,150,3,log2,3,5,Train,0.6034892859309551,3439.6081988580695,0.2781627873796933,21238989.382921487,4608.577804802853
0,150,3,log2,3,5,Test,0.6226961983706056,3382.7177984048985,0.279670227625933,19492636.29345652,4415.046578854692
0,150,3,log2,3,10,Train,0.6013513066188729,3456.751912533153,0.2791125618717115,21353509.66774363,4620.9857896063295
0,150,3,log2,3,10,Test,0.6223463650687193,3382.661888929812,0.2793021662317607,19510709.72205056,4417.092903941523
0,150,3,log2,5,2,Train,0.5850769804382236,3539.4883211186957,0.28915078337516215,22225239.55725381,4714.365233756695
0,150,3,log2,5,2,Test,0.6020356804165361,3478.0964048125743,0.2903389733787148,20560020.08438022,4534.315834211399
0,150,3,log2,5,5,Train,0.5872641811280235,3521.664847350622,0.28694357834138423,22108082.742618818,4701.923302502798
0,150,3,log2,5,5,Test,0.6057436304085553,3462.526169651083,0.2881510340725887,20368456.36231693,4513.142625966626
0,150,3,log2,5,10,Train,0.6043576980604255,3442.51929125593,0.2762761746587551,21192473.12158634,4603.5283339615
0,150,3,log2,5,10,Test,0.6243522345480893,3381.4580827309446,0.2770325880851695,19407080.540354934,4405.346812721438
0,150,3,log2,10,2,Train,0.5966103583245099,3474.0807418008426,0.28199073745172687,21607457.28357381,4648.38222219019
0,150,3,log2,10,2,Test,0.6161210742553984,3406.689028465997,0.2826878926348235,19832326.756178018,4453.350059918715
0,150,3,log2,10,5,Train,0.5976957047136107,3481.131371526631,0.2805535243006888,21549320.997170996,4642.124621029792
0,150,3,log2,10,5,Test,0.6176542888466202,3416.6661714668867,0.281365447644562,19753116.331428938,4444.447809506703
0,150,3,log2,10,10,Train,0.58867170133368,3531.986328424276,0.287116005917576,22032689.302685235,4693.899157703032
0,150,3,log2,10,10,Test,0.6080176493412118,3460.9225071674905,0.2872065218571011,20250973.78253034,4500.1081967582
0,150,3,log2,15,2,Train,0.5759779469181777,3592.2707193304027,0.29303689831223684,22712626.83197308,4765.776624221186
0,150,3,log2,15,2,Test,0.5943931142456302,3520.7641996374527,0.29362531757184773,20954857.777705327,4577.647624894836
0,150,3,log2,15,5,Train,0.6045338318021357,3442.908432146084,0.2773383474866255,21183038.565249216,4602.503510617805
0,150,3,log2,15,5,Test,0.6252996913126747,3373.826666168134,0.2779614700271841,19358132.106662817,4399.787734273418
0,150,3,log2,15,10,Train,0.6006952981943661,3473.76892004529,0.2805568170331409,21388648.58194907,4624.786328247941
0,150,3,log2,15,10,Test,0.6199690860794659,3408.714546269632,0.2809279496381637,19633527.023401555,4430.973597687257
0,150,5,auto,3,2,Train,0.8350588465547442,2020.7172771337791,0.13885307808663439,8835028.367532581,2972.37756140309
0,150,5,auto,3,2,Test,0.8436364042888784,2058.3270474328274,0.14308032055565834,8078208.296792624,2842.218903742747
0,150,5,auto,3,5,Train,0.8370306986995002,1999.478672050114,0.1375166572742184,8729406.639591403,2954.556927796688
0,150,5,auto,3,5,Test,0.8451275353289414,2042.2896039977495,0.14198005771091718,8001172.033430559,2828.634305354893
0,150,5,auto,3,10,Train,0.8369331867020104,1995.1249799807738,0.13687267531638495,8734629.843418958,2955.4407189823582
0,150,5,auto,3,10,Test,0.8449536195878805,2038.5080956838092,0.1414103415844563,8010157.03774688,2830.2220827608
0,150,5,auto,5,2,Train,0.8360881943578862,1999.9015105451033,0.13693731798094844,8779891.630272923,2963.0881914436704
0,150,5,auto,5,2,Test,0.8446062966349834,2043.8165152058925,0.14144670429180337,8028100.774247689,2833.3903321370476
0,150,5,auto,5,5,Train,0.8348451585829396,2018.2970877376313,0.13869532624396758,8846474.506069018,2974.3023561953173
0,150,5,auto,5,5,Test,0.8445501877785824,2050.494815438603,0.1425843813884502,8030999.524607337,2833.9018198602676
0,150,5,auto,5,10,Train,0.8355790983009512,2020.5020900711825,0.13912799794139286,8807161.22316025,2967.6861732939774
0,150,5,auto,5,10,Test,0.8452911085070861,2047.2698037849975,0.14283168713467623,7992721.35666777,2827.140137430009
0,150,5,auto,10,2,Train,0.8334236471574504,2024.7066608300872,0.13840987487984233,8922617.381916778,2987.075054617272
0,150,5,auto,10,2,Test,0.8426449091032961,2062.5130865709034,0.1427904015901266,8129431.886260327,2851.2158610425004
0,150,5,auto,10,5,Train,0.8324367420369019,2032.9384727235522,0.13883378106880634,8975480.688338382,2995.91066094074
0,150,5,auto,10,5,Test,0.842113070718123,2067.4849255334157,0.14315990417024327,8156908.238643495,2856.03015366496
0,150,5,auto,10,10,Train,0.8335288897804636,2022.9910621457657,0.1384991239814601,8916980.089219522,2986.1312913566812
0,150,5,auto,10,10,Test,0.8423546085994353,2061.688665794031,0.14299996037948015,8144429.673489417,2853.844717830565
0,150,5,auto,15,2,Train,0.8335470096477023,2010.5009739388702,0.13762007189156958,8916009.503421333,2985.968771340607
0,150,5,auto,15,2,Test,0.8439358246176707,2042.8493400870098,0.14180273529064763,8062739.352290046,2839.496320175472
0,150,5,auto,15,5,Train,0.8333455406960771,2014.6444011358396,0.13767582519825125,8926801.13343971,2987.775281616693
0,150,5,auto,15,5,Test,0.8440242384810048,2044.485673830725,0.14169160172907685,8058171.629214293,2838.691886981448
0,150,5,auto,15,10,Train,0.835553422072648,2001.403428259868,0.13704182442695725,8808536.56339943,2967.917883533746
0,150,5,auto,15,10,Test,0.8463683728073818,2030.717710583381,0.14106213759069128,7937066.679702139,2817.2800144291905
0,150,5,sqrt,3,2,Train,0.7555036991575838,2588.1032986863006,0.19725538778647933,13096378.366339477,3618.891869942991
0,150,5,sqrt,3,2,Test,0.7709157454204426,2556.153282142458,0.19802751110775252,11835173.76658477,3440.228737538359
0,150,5,sqrt,3,5,Train,0.7447336763495833,2676.609382672935,0.20626705487111047,13673271.731276678,3697.73873215465
0,150,5,sqrt,3,5,Test,0.7608122701742686,2635.2640314250707,0.20690802673698547,12357149.340175893,3515.27372194199
0,150,5,sqrt,3,10,Train,0.7459108090240792,2645.367179841625,0.20304521789836036,13610218.93726931,3689.2030219641356
0,150,5,sqrt,3,10,Test,0.7619554189772354,2606.1596753928984,0.20342064393029355,12298090.873896716,3506.8633953857848
0,150,5,sqrt,5,2,Train,0.7487953390201285,2627.433689082191,0.20105853887785688,13455709.86655063,3668.202538921567
0,150,5,sqrt,5,2,Test,0.7661385173440852,2588.7561682170503,0.20159787469672116,12081979.573950563,3475.914206931834
0,150,5,sqrt,5,5,Train,0.7516108066829025,2615.0183644904587,0.198810087732847,13304900.101074273,3647.5882581610376
0,150,5,sqrt,5,5,Test,0.7681753663303584,2580.61965283606,0.19960389700857,11976749.898811698,3460.7441250129573
0,150,5,sqrt,5,10,Train,0.748020429425726,2641.8455010511498,0.20140276846741823,13497217.689830715,3673.8559702076936
0,150,5,sqrt,5,10,Test,0.7662241501952434,2600.0112355554957,0.20162172049016938,12077555.526233075,3475.277762457711
0,150,5,sqrt,10,2,Train,0.734234977931996,2734.5741391439856,0.20993428587450522,14235631.678470446,3773.013606981884
0,150,5,sqrt,10,2,Test,0.7505507381389426,2695.879381576993,0.2105483986546901,12887290.597471612,3589.8872680728587
0,150,5,sqrt,10,5,Train,0.7494521737457064,2649.2371907695447,0.20319032422071268,13420526.691751339,3663.4037030815125
0,150,5,sqrt,10,5,Test,0.7649552186710975,2617.4428747974866,0.20412016874007585,12143112.301899416,3484.6968737466127
0,150,5,sqrt,10,10,Train,0.742093989886299,2684.129240012675,0.2070359063454864,13814665.824244805,3716.8085536175795
0,150,5,sqrt,10,10,Test,0.7589695923521883,2638.617965108395,0.2070839138618764,12452347.555610541,3528.7883976813546
0,150,5,sqrt,15,2,Train,0.7457713499860521,2649.6483542078863,0.20226318439622681,13617689.023001967,3690.215308488377
0,150,5,sqrt,15,2,Test,0.7641734137231385,2605.801214113386,0.2024674930821651,12183502.670184014,3490.4874545232237
0,150,5,sqrt,15,5,Train,0.7406423325229416,2713.6255300517246,0.2085538317432403,13892423.459118241,3727.2541446912687
0,150,5,sqrt,15,5,Test,0.756931938714167,2670.2309031957975,0.20873905543787102,12557618.80145132,3543.6730663890708
0,150,5,sqrt,15,10,Train,0.7443550845501021,2665.3722147910416,0.20532118626016105,13693550.898835922,3700.4798200822447
0,150,5,sqrt,15,10,Test,0.7625889259722173,2616.3612220201644,0.20564972321766706,12265362.018822333,3502.1938865263205
0,150,5,log2,3,2,Train,0.7518219238385534,2629.35235269536,0.2004864983374701,13293591.667611256,3646.0378039196544
0,150,5,log2,3,2,Test,0.7671655847127682,2598.329271730833,0.2015906411290977,12028918.219731078,3468.2730889782997
0,150,5,log2,3,5,Train,0.7484933481774261,2654.304089440648,0.20315410568653022,13471885.924534224,3670.40677916416
0,150,5,log2,3,5,Test,0.7647110245818907,2613.6709822231933,0.20364056131177788,12155728.094651477,3486.5065745888787
0,150,5,log2,3,10,Train,0.7450149328121258,2640.3249661858827,0.2028809369917889,13658206.304770244,3695.701057278611
0,150,5,log2,3,10,Test,0.7632555364833112,2596.0966160570692,0.2028506634024414,12230922.937673312,3497.273643521952
0,150,5,log2,5,2,Train,0.7425105453142771,2652.9327152492283,0.20434377779876645,13792353.145171313,3713.8057495204716
0,150,5,log2,5,2,Test,0.7588530501478971,2619.619782855923,0.20526751809678362,12458368.4724189,3529.6414084746484
0,150,5,log2,5,5,Train,0.7392803690615707,2690.4413578700487,0.20622980666461294,13965376.664339695,3737.0277847963207
0,150,5,log2,5,5,Test,0.7556361956078675,2646.847029247355,0.20619795326297471,12624560.743175136,3553.105788345618
0,150,5,log2,5,10,Train,0.7403064838377916,2693.8279861416886,0.2080827906592512,13910413.103294482,3729.6666209320215
0,150,5,log2,5,10,Test,0.7570590273099095,2647.2422393569746,0.20718591452793572,12551053.026701223,3542.746537180048
0,150,5,log2,10,2,Train,0.7505427885919534,2626.1158558705815,0.1995657084557331,13362108.201863408,3655.421754307348
0,150,5,log2,10,2,Test,0.7682932374917909,2590.6989045290993,0.20036500623079753,11970660.32412581,3459.8642060239604
0,150,5,log2,10,5,Train,0.7415230728721048,2693.899626679298,0.20712093947313567,13845246.84002257,3720.9201603934703
0,150,5,log2,10,5,Test,0.7585049287155796,2655.827358959111,0.2077526891734023,12476353.460740821,3532.1881972427263
0,150,5,log2,10,10,Train,0.7480535324117921,2651.37898961647,0.20379296363787902,13495444.537316412,3673.6146419182855
0,150,5,log2,10,10,Test,0.765033071222214,2601.856339988154,0.20364137209676544,12139090.207616568,3484.1197177503195
0,150,5,log2,15,2,Train,0.7352117676069638,2716.290672186283,0.21039744996467502,14183310.203161268,3766.0735790955105
0,150,5,log2,15,2,Test,0.7520118567567325,2669.2703034699152,0.2106202838068267,12811804.865085185,3579.3581638451865
0,150,5,log2,15,5,Train,0.7530470858053377,2610.7721025732712,0.19749333038626962,13227966.197525319,3637.0271098144594
0,150,5,log2,15,5,Test,0.7700935277823189,2581.715741154607,0.19923411453996728,11877651.974609176,3446.396955460757
0,150,5,log2,15,10,Train,0.7316172044479937,2739.4987989956862,0.2134018155449957,14375852.008617528,3791.550079930045
0,150,5,log2,15,10,Test,0.7499239045231657,2675.8267250967565,0.21230610658239224,12919674.685933173,3594.394898440233
0,150,7,auto,3,2,Train,0.9089637982478652,1350.7472247311591,0.09194629903150328,4876329.57665402,2208.2412858775238
0,150,7,auto,3,2,Test,0.9092609639569352,1430.14617410653,0.10044387746172982,4687848.4117253795,2165.143970207381
0,150,7,auto,3,5,Train,0.9087444391710725,1348.42772732353,0.09163369765956178,4888079.486398543,2210.900152969044
0,150,7,auto,3,5,Test,0.9082278311030882,1432.8160568095957,0.10057253275833218,4741223.126943969,2177.4349879948127
0,150,7,auto,3,10,Train,0.9065387331649245,1368.731305817008,0.09277122536284015,5006227.533309242,2237.4600629529104
0,150,7,auto,3,10,Test,0.9075514159027036,1446.6079737423256,0.10136237224700899,4776168.747495691,2185.444748213894
0,150,7,auto,5,2,Train,0.9024455298049793,1390.931870623278,0.09351763901871916,5225478.866550334,2285.930634676025
0,150,7,auto,5,2,Test,0.9045016923051898,1470.9348230815276,0.10203190772472577,4933726.536802834,2221.1993464799225
0,150,7,auto,5,5,Train,0.9030260731973957,1388.4925988548882,0.09364117179584873,5194382.2164212,2279.118736797449
0,150,7,auto,5,5,Test,0.9054403214846224,1466.2812167642144,0.10223231072991001,4885234.162408271,2210.256582935174
0,150,7,auto,5,10,Train,0.9036797023029066,1384.0221814094828,0.0933114847576362,5159370.749795618,2271.4248281190416
0,150,7,auto,5,10,Test,0.9064023966170309,1457.755203248837,0.10168682006116227,4835530.500367146,2198.9839700114107
0,150,7,auto,10,2,Train,0.8962483880083602,1429.2303617463247,0.09554091247063734,5557427.094309784,2357.4195838479377
0,150,7,auto,10,2,Test,0.9015056953142426,1495.5298324807013,0.10356748542268389,5088508.649860332,2255.7722956584807
0,150,7,auto,10,5,Train,0.8983925977353578,1412.6152373360515,0.094708501159808,5442573.078994241,2332.9322919866836
0,150,7,auto,10,5,Test,0.9040921534339985,1476.0501900969646,0.10294394404860886,4954884.532639846,2225.956992540477
0,150,7,auto,10,10,Train,0.8979921496925323,1414.605403831356,0.09494402611810016,5464022.970329341,2337.524966782032
0,150,7,auto,10,10,Test,0.9039948680289172,1473.3628808998078,0.10270893341167034,4959910.585941518,2227.0856709928153
0,150,7,auto,15,2,Train,0.8950812889828355,1433.385853335052,0.09578379486681325,5619942.43861803,2370.6417777931
0,150,7,auto,15,2,Test,0.9028517878463292,1485.5455563334012,0.1030106138884212,5018965.507087873,2240.3047799546994
0,150,7,auto,15,5,Train,0.8937036533068141,1439.5416078586134,0.09602359677327484,5693735.121787383,2386.1548821875294
0,150,7,auto,15,5,Test,0.9014563839215386,1495.4729605768955,0.1036358140392351,5091056.22303333,2256.3369037077177
0,150,7,auto,15,10,Train,0.8948537760711289,1436.2264003296616,0.09602093043127995,5632129.106329039,2373.210716798877
0,150,7,auto,15,10,Test,0.9025092292962905,1490.7943903183686,0.10335587038916288,5036663.100370219,2244.2511223947777
