n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
150,3,log2,3,2,Test,0.5915067446239795,3510.966873535742,0.2854354698331981,21711862.225295406,4657.971256312601
150,3,log2,3,2,Train,0.59547154511811,3495.555724874315,0.2842744664892328,21517899.29219703,4638.148578355492
150,3,log2,3,5,Test,0.5907050155407789,3510.43565685892,0.2860202439271614,21767745.277777217,4661.935340970182
150,3,log2,3,5,Train,0.5941786520385668,3495.7591524538657,0.28458513291670917,21583145.95057124,4645.395319665928
150,3,log2,3,10,Test,0.5921233548346819,3504.4019744643256,0.2854006321410293,21692998.7912724,4653.557479545167
150,3,log2,3,10,Train,0.5950058860238381,3493.655761965622,0.284430161806135,21539839.955887653,4640.269441841062
150,3,log2,5,2,Test,0.5788132861851257,3568.3918656858127,0.29147658872797344,22411353.57127028,4730.7294860126185
150,3,log2,5,2,Train,0.5835447747238771,3547.9192622987684,0.289890160686717,22146114.846801095,4705.671983590839
150,3,log2,5,5,Test,0.5891810285516871,3513.123805415284,0.28585417549029224,21848019.421228092,4671.557999499308
150,3,log2,5,5,Train,0.5935538660017206,3494.185683447199,0.284314698372177,21617000.62546639,4649.208799381892
150,3,log2,5,10,Test,0.5911321950423986,3509.0570127561127,0.28485851993540756,21767954.929896217,4660.714631255714
150,3,log2,5,10,Train,0.5952715908806118,3491.8841521507975,0.2835530622777185,21519939.742234513,4638.81797878336
150,3,log2,10,2,Test,0.5887989643836249,3513.801408765333,0.28605680445989545,21860203.629467346,4673.299857004181
150,3,log2,10,2,Train,0.5924145138546905,3498.681829453675,0.2848323449634026,21679364.955299415,4655.643315180206
150,3,log2,10,5,Test,0.5889406685398907,3521.9978023255653,0.2861547262380668,21863293.670856133,4671.812824504249
150,3,log2,10,5,Train,0.5926340216165878,3505.9285560130775,0.2848362314527306,21665525.055723015,4654.155280540486
150,3,log2,10,10,Test,0.5868714222443386,3534.098469107893,0.2880929279403449,21964465.19676474,4683.659185353442
150,3,log2,10,10,Train,0.5903500263135887,3518.3224484293796,0.2866989046812404,21789160.594349273,4667.3361544413065
150,3,log2,15,2,Test,0.5882722557291075,3521.1898552450702,0.2871289052612583,21902736.363961436,4677.266910398443
150,3,log2,15,2,Train,0.5918808882433602,3508.271626080133,0.28598888485222396,21704446.013861645,4658.488717435843
150,3,log2,15,5,Test,0.5882614127509317,3520.984255597613,0.2866566591131806,21902607.17173884,4676.538732939663
150,3,log2,15,5,Train,0.5922789545101652,3501.8648650697723,0.2851593683603292,21683243.703285813,4655.869569532262
150,3,log2,15,10,Test,0.5872094563404404,3528.200318555406,0.28723702030923703,21955424.540483285,4681.964916164166
150,3,log2,15,10,Train,0.5913941502147637,3513.9465133311787,0.28612755510823035,21731300.439217974,4661.404712717948
150,3,sqrt,3,2,Test,0.5910687487258306,3514.307021683744,0.2856946525263223,21754671.31899008,4660.3338411834175
150,3,sqrt,3,2,Train,0.5949239332078806,3495.272334230529,0.2842141734063791,21542306.061977915,4641.057705647081
150,3,sqrt,3,5,Test,0.5866060482626987,3532.1416956716625,0.28796153702496047,21970288.614090186,4685.252098102299
150,3,sqrt,3,5,Train,0.5899473520198109,3522.842395564871,0.28693191776257265,21812640.77129909,4669.611726136371
150,3,sqrt,3,10,Test,0.5898888243935099,3511.2113452351164,0.28552419130014633,21822368.93343373,4667.713619960472
150,3,sqrt,3,10,Train,0.5935205498126032,3497.949322974412,0.2842381071120126,21615837.065162912,4649.0108086065375
150,3,sqrt,5,2,Test,0.5825378290033083,3548.324707415168,0.2903272783795379,22192782.151098732,4707.6845918390745
150,3,sqrt,5,2,Train,0.5861808235627736,3535.2664883960983,0.28893018764413264,22011537.616270326,4690.270479859306
150,3,sqrt,5,5,Test,0.5886427377326017,3513.9611270210853,0.28619625766290624,21883316.52805685,4675.084949703867
150,3,sqrt,5,5,Train,0.5929164925327782,3498.212779691939,0.28487294404131214,21648800.416088186,4652.513179546789
150,3,sqrt,5,10,Test,0.5895184300149691,3521.6517384022613,0.28662763998498714,21850416.187173262,4670.226632816065
150,3,sqrt,5,10,Train,0.5930916440939036,3506.716621374365,0.285244633150656,21636917.698438548,4651.511549129978
150,3,sqrt,10,2,Test,0.5832088288256407,3544.386582463706,0.2902444114892071,22146930.05788065,4703.0414316120605
150,3,sqrt,10,2,Train,0.5860854093552545,3532.777109200169,0.28904349319024786,22018887.322617806,4691.134758030734
150,3,sqrt,10,5,Test,0.5912273904175848,3511.472163855694,0.2862272280264987,21728265.46263903,4659.62839514809
150,3,sqrt,10,5,Train,0.5945856477929471,3496.6878420104667,0.2849726905986519,21564564.625090618,4643.109401718086
150,3,sqrt,10,10,Test,0.5856616349279757,3540.9230681404515,0.2891491762048613,22030854.62761437,4691.194937691256
150,3,sqrt,10,10,Train,0.5889169964925982,3527.0815920398354,0.2880114291730737,21865062.41196149,4675.713356094906
150,3,sqrt,15,2,Test,0.5929341090343627,3491.8934185594553,0.2840922750936651,21636630.827175446,4648.510716520161
150,3,sqrt,15,2,Train,0.596144840659963,3482.0479786291776,0.2827753039456188,21481826.363745425,4633.276362783274
150,3,sqrt,15,5,Test,0.5895809697616894,3516.386707386341,0.2861920111564026,21839291.67934588,4669.7965415801855
150,3,sqrt,15,5,Train,0.5942672541776723,3496.946895192164,0.28464639461763247,21575942.419940263,4644.759490490573
150,3,sqrt,15,10,Test,0.5922680581908507,3504.6252431369285,0.2846862596262306,21659644.6817917,4653.006467667054
150,3,sqrt,15,10,Train,0.5956964795863252,3489.8686459563783,0.2835294682313426,21508866.95325511,4636.6658548139585
150,5,auto,3,2,Test,0.8302539946204547,2038.6449460922981,0.14002919119897417,9032088.612630196,3001.6905679863967
150,5,auto,3,2,Train,0.8390598356689332,1991.0124360005757,0.13739591715155355,8558117.017401712,2925.275510115812
150,5,auto,3,5,Test,0.8307337485639156,2033.9308613244204,0.13977342581789384,9006071.001110826,2997.4293045355685
150,5,auto,3,5,Train,0.8390996751341504,1988.486383503861,0.13728180463031864,8556394.808229398,2925.05737603546
150,5,auto,3,10,Test,0.8303380193825414,2039.085695557313,0.13995654109479513,9031186.936479826,3001.2495717795005
150,5,auto,3,10,Train,0.8392497276507637,1991.3923337522428,0.1373801858291181,8547211.125181327,2923.419350234789
150,5,auto,5,2,Test,0.8300139399680283,2043.4006820909199,0.14026689117512028,9040845.944150355,3003.475848792589
150,5,auto,5,2,Train,0.8379452574740999,1997.510970898881,0.13771666940370428,8618386.659176242,2935.6302041098256
150,5,auto,5,5,Test,0.8309713320588283,2036.34689940133,0.14001627139241338,8993773.943829052,2995.106272492502
150,5,auto,5,5,Train,0.8385997135574573,1993.6594381475982,0.13760642311524546,8582710.68887768,2929.5318797653563
150,5,auto,5,10,Test,0.8286755062701125,2047.598093701931,0.1405864534226316,9113899.795911366,3015.5333130421304
150,5,auto,5,10,Train,0.8368482664112357,2005.8716176720245,0.1382554227729388,8676237.900052689,2945.490696939896
150,5,auto,10,2,Test,0.8296143605918014,2043.1017185616806,0.14036460381222615,9064362.766280923,3007.438458951642
150,5,auto,10,2,Train,0.8368202037070255,2002.7814958108224,0.137998857466114,8677432.672473015,2945.640149643643
150,5,auto,10,5,Test,0.8288777142383482,2045.7636170948924,0.1402203857477132,9103398.458754476,3014.0006356404842
150,5,auto,10,5,Train,0.8365054782784188,2004.5807311817439,0.13788907457516583,8694093.857393336,2948.4518768133703
150,5,auto,10,10,Test,0.8290106634587879,2046.3265593409603,0.14048259287450132,9096362.878964381,3012.79148607371
150,5,auto,10,10,Train,0.8363750697845731,2003.7614185814207,0.13797421098281562,8700978.996873746,2949.6682281467292
150,5,auto,15,2,Test,0.8279645640635437,2047.3376765556136,0.14027736481230668,9151545.062026221,3021.9905826574923
150,5,auto,15,2,Train,0.8353014088534376,2008.869836304124,0.13807106871767288,8758152.769919429,2959.341696651891
150,5,auto,15,5,Test,0.8287382026489849,2045.404599633377,0.1402650043986829,9110763.051201751,3015.0584548790075
150,5,auto,15,5,Train,0.8357422814696402,2006.3426585038403,0.13793730187641953,8734737.356571179,2955.395857716238
150,5,auto,15,10,Test,0.828363029999273,2048.501256300333,0.14055471213772838,9135580.955602646,3018.606150952554
150,5,auto,15,10,Train,0.8356744685771009,2008.4592632925517,0.13818487668008456,8737096.092106868,2955.727161830494
150,5,log2,3,2,Test,0.7400125634003599,2691.6383163436885,0.2068736118480997,13825550.782763159,3714.917881990225
150,5,log2,3,2,Train,0.7482719436898858,2651.733290153485,0.20380409295618018,13389902.797465246,3658.675787187892
150,5,log2,3,5,Test,0.7400740715850842,2698.2559894670535,0.20732623097836064,13814764.015734639,3714.2907900875557
150,5,log2,3,5,Train,0.7478786929546557,2660.608067962569,0.20458480704573795,13412487.278623208,3661.249279697472
150,5,log2,3,10,Test,0.7369418054829132,2717.704289762081,0.20890341640653828,13998884.57331131,3737.424998731733
150,5,log2,3,10,Train,0.7445889810493366,2679.188741503723,0.20585533259223848,13583804.122779962,3685.3501205484745
150,5,log2,5,2,Test,0.7351763399242165,2723.0497622970515,0.20977906825176523,14082991.12996753,3749.80452042629
150,5,log2,5,2,Train,0.7429915437695069,2682.3381820702893,0.20662042986788612,13670634.48770904,3696.6887294123735
150,5,log2,5,5,Test,0.7341832324294844,2725.9090865750254,0.21142923331183616,14145556.155814711,3756.8719875159995
150,5,log2,5,5,Train,0.7414636519698298,2690.405624593005,0.20856590682537385,13749682.708027,3707.7873795371897
150,5,log2,5,10,Test,0.7302575882095328,2765.755240275598,0.21355352539307654,14344981.350281488,3783.8540637452024
150,5,log2,5,10,Train,0.7381111689530923,2725.973377253957,0.21050871583923195,13930144.177543929,3731.5966189591936
150,5,log2,10,2,Test,0.7378635433644771,2711.444968632394,0.20798174589017923,13944353.079322632,3730.4085808504533
150,5,log2,10,2,Train,0.7449886601337983,2672.4353260950634,0.20496999990270298,13562982.988823727,3682.448801494531
150,5,log2,10,5,Test,0.7326880596578306,2738.8061851901048,0.2116074368529604,14216066.681720784,3767.0690166873696
150,5,log2,10,5,Train,0.7409179028691485,2695.6548198581795,0.20824613183327118,13781148.94358044,3711.9103941543826
150,5,log2,10,10,Test,0.7380576517039664,2707.303651463494,0.20883687061248227,13931276.213375136,3728.8093200783346
150,5,log2,10,10,Train,0.7455798348613071,2669.496563345665,0.2058809008400086,13532770.38831819,3678.3473120487347
150,5,log2,15,2,Test,0.7367589771831206,2700.9274664747377,0.20759648872649344,14000225.590791538,3738.7501526197434
150,5,log2,15,2,Train,0.7436832659667892,2668.7602336249392,0.20520486398785667,13633432.698925858,3691.95834598423
150,5,log2,15,5,Test,0.7377864468807026,2700.673924098023,0.20726165390546075,13953348.33007149,3729.866935159739
150,5,log2,15,5,Train,0.7456125514273853,2659.277274950278,0.20402820254661433,13528872.431919048,3677.8277521274003
150,5,log2,15,10,Test,0.7293462319989736,2756.883979316772,0.2139024816546041,14391055.354842167,3790.70245468543
150,5,log2,15,10,Train,0.7362340104229557,2723.9973041307526,0.21132471053839627,14030626.466065254,3745.313454170458
150,5,sqrt,3,2,Test,0.73680127603673,2710.2936399819696,0.20861044988453886,14004501.906984586,3737.0371074474256
150,5,sqrt,3,2,Train,0.7454725555272292,2665.0226681290574,0.2050632635441628,13536584.970451316,3678.8007086948683
150,5,sqrt,3,5,Test,0.7376165712614722,2702.0077730327525,0.20749070907859685,13952306.031573424,3731.758293416323
150,5,sqrt,3,5,Train,0.7463149095607724,2661.8025504389116,0.2043098854152409,13493652.841085056,3673.0900408470675
150,5,sqrt,3,10,Test,0.7379823600485967,2698.5235947639203,0.2074561479885632,13945850.501445677,3729.983947350497
150,5,sqrt,3,10,Train,0.7460359165336271,2660.5124176851723,0.2043756483593609,13505421.761276742,3674.9508267454685
150,5,sqrt,5,2,Test,0.740698564898243,2693.4851926906063,0.2065675283301661,13808587.945483986,3710.015107985068
150,5,sqrt,5,2,Train,0.7481412112024298,2652.5924598987244,0.2032015066845624,13392490.112445325,3659.1985168030465
150,5,sqrt,5,5,Test,0.7361480860191992,2702.482338355926,0.207921791217353,14035972.71731716,3740.866804175156
150,5,sqrt,5,5,Train,0.7440609173210442,2662.698552843714,0.2046491592447861,13612603.926554749,3688.9184046681694
150,5,sqrt,5,10,Test,0.7389248706734659,2702.2375034377965,0.20801368938974588,13899553.347319324,3722.8516054926686
150,5,sqrt,5,10,Train,0.7463297667491953,2662.4407118372683,0.20472220917614897,13489373.558247488,3672.7458599777456
150,5,sqrt,10,2,Test,0.7326543598036908,2729.4410841576005,0.21048125351344962,14209754.1304616,3767.0959993008087
150,5,sqrt,10,2,Train,0.7401771599375753,2692.8145471404214,0.20754233077549228,13822261.386789277,3717.116646541359
150,5,sqrt,10,5,Test,0.7388689876429864,2703.7619852622147,0.20756926150290084,13893325.008909557,3722.7291789581686
150,5,sqrt,10,5,Train,0.7468611526333537,2666.380713619513,0.20450215136210043,13463371.468132462,3669.0308181770547
150,5,sqrt,10,10,Test,0.736913481225776,2709.948800915273,0.20821721894598574,13988540.705313925,3737.423455963294
150,5,sqrt,10,10,Train,0.7442109334551872,2672.692592227379,0.20521594649874414,13606187.58673375,3688.1433725538564
150,5,sqrt,15,2,Test,0.733235930850937,2737.947105080374,0.2116906999684809,14196601.171460193,3763.3542369322886
150,5,sqrt,15,2,Train,0.7410350647916738,2696.1389207677666,0.20832607376482465,13772663.426482204,3710.683910439452
150,5,sqrt,15,5,Test,0.7392273963853964,2711.6282352627522,0.20761611495392499,13877167.689641958,3721.1993130401147
150,5,sqrt,15,5,Train,0.7469508549233405,2670.8002658871746,0.20457389286653105,13458059.747380355,3668.2303517714195
150,5,sqrt,15,10,Test,0.7402124902150107,2691.519545529057,0.2062727830172192,13810655.535012286,3713.6282507391466
150,5,sqrt,15,10,Train,0.7471742865252082,2659.7189257379077,0.20378693622662203,13449210.294692662,3666.668086216723
150,7,auto,3,2,Test,0.8944082707110812,1443.4828770930912,0.09853854015036852,5609235.98229692,2363.3152145177137
150,7,auto,3,2,Train,0.9118216185998307,1340.41074698642,0.09235691192921097,4688890.348746136,2165.2530437652867
150,7,auto,3,5,Test,0.89317846032432,1453.2006749035681,0.09902744066624333,5674513.914401611,2376.6398411401124
150,7,auto,3,5,Train,0.9107151897527366,1349.2693935429327,0.0927265935417511,4747974.513878798,2178.8610567186656
150,7,auto,3,10,Test,0.8932272203344638,1454.412719413632,0.09923461883571424,5672209.366622473,2376.7563622864923
150,7,auto,3,10,Train,0.9097858384668684,1355.135794659484,0.09314051855325063,4797250.465900572,2190.0803266909384
150,7,auto,5,2,Test,0.8922421901178994,1461.3309515444112,0.0993635873323134,5723697.123261887,2387.739571014465
150,7,auto,5,2,Train,0.9079984105469066,1362.7087043049091,0.09333834343660767,4892591.729307331,2211.5788231497904
150,7,auto,5,5,Test,0.8928651231776555,1454.8393847126667,0.09913210522397739,5690045.778780131,2381.15720820802
150,7,auto,5,5,Train,0.9085728310526282,1355.7696915615438,0.09305604916547242,4862165.762082925,2204.6766620059097
150,7,auto,5,10,Test,0.8923795883361109,1458.9327079454902,0.09927093216816504,5716722.321388879,2385.981607970634
150,7,auto,5,10,Train,0.9081083726240753,1361.5237417098167,0.09330450187972829,4886558.961259193,2210.2146319588655
150,7,auto,10,2,Test,0.8899580512234564,1474.586624697431,0.099914163033231,5846582.962722014,2412.9676585135157
150,7,auto,10,2,Train,0.9019412617816339,1396.5214469263283,0.0949402413598108,5214524.984619698,2283.14909597275
150,7,auto,10,5,Test,0.8906473395956125,1467.4169492811802,0.09960162605734155,5810014.923706924,2405.2610605983723
150,7,auto,10,5,Train,0.902769833336696,1390.0132811115998,0.0946447935579637,5170596.416694708,2273.642800475702
150,7,auto,10,10,Test,0.8897902684514787,1476.2631385549926,0.10019925045126002,5857668.980712287,2415.423830420913
150,7,auto,10,10,Train,0.9022705552970391,1395.4530261443317,0.0950352303823279,5196752.156615614,2279.370201624676
150,7,auto,15,2,Test,0.8888989230439023,1483.9051118581913,0.10051141565809649,5901740.8138805125,2424.456663972561
150,7,auto,15,2,Train,0.8991192483462689,1415.603418134589,0.09603088803468758,5364996.2299411055,2316.003593661376
150,7,auto,15,5,Test,0.8886492382355581,1487.3603458275131,0.10073285694042437,5915130.064602947,2427.5612775341297
150,7,auto,15,5,Train,0.898892018726932,1419.100708345486,0.09618410345500887,5376994.166639982,2318.5137546918586
150,7,auto,15,10,Test,0.888523696756533,1485.8700827472687,0.10062431832913317,5924011.813985205,2428.9185376639794
150,7,auto,15,10,Train,0.8988813391442223,1417.163924793627,0.09614134688795432,5376980.5989915775,2318.5784927403206
150,7,log2,3,2,Test,0.8358752743273706,2032.2777702648411,0.15073357143218785,8731266.6494604,2949.4767179230107
150,7,log2,3,2,Train,0.8503075294285359,1947.0096103237217,0.14455729999032055,7961205.317334962,2821.3264791390225
150,7,log2,3,5,Test,0.8361015829179799,2041.1488384639565,0.15087100415929677,8722457.116493912,2947.508691504624
150,7,log2,3,5,Train,0.8507581342158865,1955.4120453252176,0.14481865320515688,7936923.388759004,2817.1003291119405
150,7,log2,3,10,Test,0.8329543585032155,2058.267806840881,0.1522876958489309,8888288.80014887,2976.040361177799
150,7,log2,3,10,Train,0.8472543088225868,1972.0161460559386,0.14599990704249105,8123647.143231824,2850.007966191474
150,7,log2,5,2,Test,0.8354572679578307,2040.7287142347006,0.15072702281612926,8763560.107140575,2952.4874564924626
